>
# @D(90,,)|(180.0,,)|UCF_9|UCERF3||(11.0,,)|"Ortigalita (South)"|(1.23,0.35,2.75)|Dextral|(0.0,,)|||||||||||||
145.573435849121 -42.6746613887298
145.573810528262 -42.6724133165809
145.57393542071 -42.6679171722832
145.575184349682 -42.6651695294451
145.575184349682 -42.6609231700424
145.575184349682 -42.657176384027
145.575309242129 -42.6536793829065
145.575808813718 -42.6494330244032
145.575808813718 -42.6460234481759
145.576558171101 -42.6420268763661
145.576058600411 -42.6385298752457
145.575808813718 -42.6342835167423
145.575184349682 -42.6296624799971
145.574559885645 -42.6259156930824
145.574684778093 -42.6210448714422
145.574684778093 -42.6184221192529
145.576183492859 -42.6149251181325
145.576807956895 -42.6091800457625
145.577807100072 -42.6058079370896
145.577931993419 -42.6030602933521
145.577682207625 -42.5996881855785
145.576558171101 -42.5845511668027
145.575933707065 -42.5770575938726
145.577557314278 -42.5673409265636
145.580929422951 -42.5603469243227
145.581179208745 -42.5539773870173
145.580304958015 -42.5451099917688
145.578556456556 -42.5393649176002
145.576683064447 -42.5336448247989
145.577307527584 -42.530272716126
145.579805386427 -42.5261262723001
145.581054315398 -42.5188824842649
145.581054315398 -42.5121382687177
145.581054315398 -42.5058936238598
145.582802815959 -42.4990245149658
145.583302388447 -42.4912811553419
145.585925137938 -42.4839874108674
145.585800244591 -42.4824886961015
145.586799388668 -42.4793663741222
145.586799388668 -42.4729968359175
145.585800244591 -42.4650036913987
145.585175780555 -42.4585092607465
145.584551317418 -42.4545126880374
145.583926851583 -42.4518899376467
145.581803672781 -42.4388636087879
145.581678780334 -42.4307455709223
145.58055474381 -42.4248756052056
145.58055474381 -42.418131388759
145.581054315398 -42.4093139508492
145.579805386427 -42.4051425283539
145.579180922391 -42.3990727332823
145.580180065568 -42.3939021676097
145.582178351922 -42.3887066232678
145.587798531845 -42.3825868717567
145.588298103434 -42.3757926988708
145.585425566349 -42.3659136706606
145.585175780555 -42.3589696257585
145.584176638277 -42.3492279806795
145.581428995439 -42.3395612707092
145.579805386427 -42.3270719809934
145.578556456556 -42.312459513375
145.577557314278 -42.3072140116943
145.576183492859 -42.3052157253398
>
# @D(50.0,,)||GFE_29304|"GEM Faulted Earth"|270||||Sinistral-Reverse|(0.0,,)||||1|"Nonowie Scarp"|(,126000,)|||||||
137.33573592189 -33.0255811106229
137.333241806026 -33.0217857180504
137.330747691061 -33.0185325240315
137.328145135846 -33.0141949320062
137.327060737839 -33.0117008170413
137.325976339833 -33.0089898215758
>
# @D(50.0,,)||GFE_29427|"GEM Faulted Earth"|270||||Sinistral-Reverse|(0.0,,)||||1|"Nonowie Scarp"|(,126000,)|||||||
137.338880675659 -33.0212435185976
137.341808549826 -33.0267739488795
137.344736424893 -33.0332803360181
137.347122101406 -33.039895163407
137.348531816566 -33.0441243160813
137.348423377215 -33.0491125469104
137.348965576668 -33.0602818459258
137.350917493079 -33.0747043380609
137.352135926041 -33.0882444702794
137.353309680684 -33.1013905240814
137.353411608044 -33.1072362773511
137.352652529889 -33.1130920265853
137.35102593243 -33.1197068539742
137.350700612578 -33.1237191261479
137.349616214572 -33.1289242365782
137.347675658397 -33.1349599095735
137.35049267044 -33.1445847003453
137.352869408591 -33.1529978714192
137.353628487645 -33.1625405738748
137.353194728443 -33.1677456834058
137.353303168693 -33.1713241972763
137.355255085104 -33.175444908801
137.355363523556 -33.1781559042665
137.355797283658 -33.1817344172377
137.355146644854 -33.1861804486139
137.353194728443 -33.1900842814367
137.349547698824 -33.1949686288802
137.345278623446 -33.1984341456357
137.33898911501 -33.2021210988572
137.333024926424 -33.2056996127277
>
# @D(50.0,,)||GFE_29434|"GEM Faulted Earth"|270||||Sinistral-Reverse|(0.0,,)||||1|"Randell Scarp"|(,126000,)|||||||
137.403898310201 -33.1089261304239
137.40123487628 -33.1135871393353
137.388916496421 -33.1229091571581
137.387251850445 -33.1412202628892
137.382257911619 -33.1453818782778
137.380426801136 -33.1665228824372
137.381592053589 -33.1816711607248
>
# @D(50.0,,)||GFE_29435|"GEM Faulted Earth"|270||||Sinistral-Reverse|(0.0,,)||||1|"Randell Scarp"|(,126000,)|||||||
137.33742202389 -33.2837820302396
137.341784417419 -33.2606223907662
137.34562970078 -33.2498043489489
137.349781980306 -33.2451737110418
137.353329451379 -33.241475720441
137.360951502354 -33.2354274767225
137.364297171858 -33.2306471196839
137.365252637663 -33.2244328629173
137.364295711359 -33.2143946151378
137.370030973025 -33.2043559473749
137.380546543166 -33.1962290341002
137.38293609306 -33.1904927094356
137.381979288165 -33.1818885115708
137.390582680237 -33.1723276661925
137.395908009338 -33.1630271259784
137.399403765797 -33.1562020766692
137.400569017351 -33.1468800597457
137.403731844794 -33.1402214758435
137.404397703724 -33.1340622845648
137.403006162963 -33.1178332226461
137.404916877835 -33.1030146538009
137.407783087289 -33.081981828189
137.410172387171 -33.0733774162856
137.406825059317 -33.0595152125667
137.40634524943 -33.0394386243775
137.403477538108 -33.0247795682805
137.398325289826 -33.0127484228841
137.395348008705 -33.0064563199034
137.388705938154 -32.9996371971264
>
# @D(90.0,,)||GFE_31375|"GEM Faulted Earth"||(20.0,,)|Shufukuji|(0.3,,)|Sinistral|(0.0,,)||||1|Shufukuji||233||||||
136.084251484 35.6122836260001
136.087466344 35.6082791650001
136.093519987 35.6033608760001
136.124133549 35.5683406420001
136.132254029 35.5628994630001
136.141799351 35.5583542160001
136.153036216 35.5509736430001
136.160865211 35.543339401
136.17162877 35.5346633890001
136.175031396 35.5313061260001
136.179412131 35.5279406180001
>
# @D(90.0,,)||GFE_31377|"GEM Faulted Earth"||(20.0,,)|Umehara|(0.1,,)|Sinistral|(0.0,,)||||1|Nobi|(,,59)|||||||
136.653273686 35.5769104940001
136.657031506 35.572808056
136.66112622 35.570829383
136.666358923 35.5663940200001
136.683381822 35.555696663
136.68698953 35.555027828
136.716453616 35.536759644
136.733798542 35.524590463
136.746540651 35.518445479
136.752164304 35.5144520740001
136.760425721 35.510630715
136.771754851 35.507286375
136.783992003 35.501189373
136.765415458 35.50588738
136.774025904 35.500433216
136.786420032 35.494609186
136.805085582 35.4895842190001
136.810288137 35.4893273760001
136.814304829 35.4881326120001
136.824000999 35.4876219080001
136.828255658 35.4867791090001
136.845055147 35.487889394
136.844549468 35.4803502440001
136.861936937 35.4806326390001
136.865598656 35.479557852
136.875412821 35.4789281650001
136.890419628 35.475685904
136.894915232 35.4757850030001
136.900938771 35.4739933560001
136.904249491 35.473744466
136.915826602 35.470398134
136.922327069 35.469428404
>
# @D(90.0,,)||GFE_31384|"GEM Faulted Earth"||(20.0,,)|Genkaijima|(0.6,,)|Sinistral|(0.0,,)||||1|Kego|(,,-55)|||||||
130.093054604 33.801059131
130.098440589 33.7922218590001
130.101508445 33.785810446
130.102350128 33.781645279
130.104530402 33.776092551
130.108381576 33.7698469920001
130.114235153 33.764435856
130.125068199 33.7584704060001
130.137662115 33.753484299
130.150485779 33.748112716
130.170617205 33.7386277140001
130.185729731 33.7305671930001
130.208835972 33.7181072870001
130.223940949 33.709675152
130.243917424 33.698921968
130.263464337 33.6887756880001
130.276345429 33.6806989200001
130.28863076 33.673716235
130.298097646 33.6700601410001
>
# @D(90.0,,)||GFE_31389|"GEM Faulted Earth"||(20.0,,)|Chino|None|Sinistral|(0.0,,)||||1|Itoshizusen|(1186,1048,)|||"(3.4525000000000001, 2.857, 4.048)"||||
138.058031975 36.103306414
138.065909423 36.0999020080001
138.073643866 36.0969235490001
138.076078682 36.096216692
138.081242642 36.0935990150001
138.084515759 36.090045864
138.086714141 36.0849031290001
138.089671825 36.0799424530001
138.094225584 36.076649564
138.096055503 36.0724957370001
138.09802758 36.070506756
138.101490654 36.0660368060001
138.107849345 36.059789686
138.112027189 36.0544964
138.114534119 36.0507328960001
138.116016992 36.0492992220001
138.118375547 36.047030556
138.119353934 36.0447387070001
138.120770941 36.0414201230001
138.124821848 36.0347849880001
138.128934701 36.029427707
138.133046513 36.02509331
138.13465346 36.022860607
138.135942483 36.0194140340001
138.138778564 36.0110510650001
138.140967576 36.0058817130001
138.143031549 36.0019852120001
138.145672456 35.99849068
138.15397505 35.9904228180001
138.165513445 35.9802642770001
138.171772169 35.973410223
138.180360892 35.9614178160001
138.185761643 35.9557885990001
138.195580188 35.9456300140001
138.199998015 35.940245743
138.202697876 35.937798093
138.206625674 35.9342486
138.210921436 35.930821102
138.214603269 35.926905645
138.217426144 35.9238460670001
138.220126991 35.9217653750001
138.22896453 35.9139314980001
138.233627355 35.90805729
138.239885132 35.899858388
138.243935915 35.896431884
138.248844738 35.890067737
138.253507548 35.8845614860001
138.258909219 35.8810110310001
138.265659873 35.874891904
138.275726283 35.867669988
138.284318777 35.8615489090001
138.297329147 35.8488206970001
>
# @D(90.0,,)||GFE_31394|"GEM Faulted Earth"||(20.0,,)|Mitoke|None|Sinistral|(0.0,,)||||1|Mitoke|(,1799,)|230|"(0.01, 0.01, 0.01)"|"(0.34399999999999997, 0.25, 0.438)"||||
135.186078794 35.2772549700001
135.196586985 35.2737026230001
135.223484833 35.2669520250001
135.24753191 35.260912279
135.256439163 35.259668629
135.271401978 35.2555824470001
135.297026895 35.2488449100001
135.307472598 35.2453198900001
135.326548767 35.240341775
135.342563544 35.237865551
135.345994005 35.2372842880001
135.350447623 35.2369294330001
135.359086923 35.235063849
135.365587443 35.232310317
135.370218098 35.230445639
135.374136813 35.228669935
135.378590449 35.227781141
135.390791511 35.223695895
135.401657627 35.221475404
135.409851924 35.220852667
135.41582042 35.2201418870001
135.419739108 35.219165091
135.429805242 35.2184534080001
135.438446444 35.2194294980001
135.448423577 35.2189847820001
135.465526133 35.2170294060001
>
# @D(90.0,,)||GFE_31410|"GEM Faulted Earth"||(20.0,,)|Tsubakizakatoge|(0.3,,)|Sinistral|(0.0,,)||||1|Yanagase|(7122,7061,)|233||||||
136.091151645 35.784175985
136.098356248 35.7775769200001
136.105140842 35.772251699
136.111713447 35.767138447
136.125067974 35.758706466
136.135656967 35.750808335
136.147489904 35.7413255930001
136.152396221 35.7294637740001
136.16035062 35.699127461
136.158129616 35.6770969450001
136.160621911 35.6628886410001
136.163502487 35.639989347
136.168121594 35.6257720950001
>
# @D(90.0,,)||GFE_31433|"GEM Faulted Earth"||(20.0,,)|Kuresakatoge|(0.0,,)|Sinistral|(0.0,,)||||1|Yamasaki|(1058,405,1082)|||||||
134.545287297 34.994655832
134.548089085 34.993567021
134.556492534 34.98765989
134.562096134 34.9847063570001
134.566762859 34.9805099450001
134.572210468 34.97771139
134.582014825 34.970871398
134.593843012 34.963720488
134.608006013 34.9559467020001
134.615946396 34.953302186
134.625128777 34.9473950730001
134.639601798 34.938222454
134.651429022 34.9299846690001
134.663101235 34.9225227900001
134.673528522 34.9161487590001
134.681931968 34.9103976100001
134.686135642 34.9089968660001
134.693452096 34.905886389
134.710419845 34.8982666480001
134.723028893 34.893289505
134.732058222 34.8894011560001
>
# @D(90.0,,)||GFE_41136|"GEM Faulted Earth"||(20.0,,)|Chuzenji|(0.0,,)|Sinistral|(0.0,,)||||1|Gomura||226||||||
135.049983706 35.685462666
135.055631719 35.6706825090001
135.060447697 35.6590679660001
135.067970772 35.637744609
135.074875769 35.620218799
135.076127798 35.6162082920001
>
# @D(90.0,,)||GFE_41144|"GEM Faulted Earth"||(20.0,,)|Nokogirizaki-oki|(0.3,,)|Sinistral|(0.0,,)||||1|Nokogirizaki-oki||226||||||
135.557412703 35.680254205
135.570423203 35.66184464
135.583615533 35.6477805760001
135.59162993 35.6383705470001
135.601904358 35.630022884
135.610850896 35.624502394
135.618886457 35.6181628310001
135.624029236 35.6115397180001
135.630952841 35.6053915910001
135.635133648 35.600382268
135.646620122 35.5886788180001
135.654565965 35.580865004
135.664086231 35.5680576830001
135.669351303 35.5529025550001
135.671745331 35.5461303920001
>
# @D(90.0,,)||GFE_41147|"GEM Faulted Earth"||(20.0,,)|Funaki|(0.0,,)|Sinistral|(0.0,,)||||1|Funaki||230||||||
132.826982686 34.5007052550001
132.82837561 34.4990834720001
132.832198327 34.4971207780001
132.840887714 34.4916885870001
132.84494141 34.4897268990001
132.851545938 34.485798491
132.863939017 34.4795644700001
132.876909023 34.474029382
132.884667419 34.4710338900001
132.892423808 34.4682703720001
132.900759135 34.465856826
132.912451199 34.462176496
132.920784512 34.460227897
132.929931794 34.456887474
132.939425038 34.453781033
132.945792531 34.4517104060001
132.954013894 34.4484829510001
132.958413545 34.446987216
132.966402925 34.443875743
132.97635711 34.441351244
132.985846309 34.4397546280001
132.992096802 34.4380319590001
132.999620181 34.4363133150001
>
# @D(90.0,,)||GFE_41161|"GEM Faulted Earth"||(20.0,,)|Gomura|None|Sinistral|(0.0,,)||||1|Gomura|(,,23)||"(0.07, 0.07, 0.070000000000000007)"|"(0.248, 0.205, 0.291)"||||
134.924885256 35.8742638480001
134.952064387 35.828081608
134.963130729 35.8054549290001
134.973317997 35.780004563
134.983494612 35.7524388630001
134.995770318 35.7159490880001
135.007810209 35.692937816
135.022417474 35.676699037
135.043453161 35.6319727060001
135.05150596 35.6171636070001
135.055191823 35.611685327
135.065883376 35.597202252
135.074502907 35.5886074470001
>
# @D(90.0,,)||GFE_41162|"GEM Faulted Earth"||(20.0,,)|Ako|(0.0,,)|Sinistral|(0.0,,)||||1|Ako||227||||||
137.198221825 35.5817153780001
137.203024536 35.5782148980001
137.210943096 35.571474865
137.217432709 35.566678575
137.228596991 35.559805639
137.245083964 35.548785309
137.257806149 35.5408755290001
137.268840429 35.5343915450001
137.276369947 35.5297232660001
137.286366283 35.5241471520001
137.291169981 35.5210356270001
137.299217521 35.5145545680001
137.311937814 35.5037961130001
137.321673251 35.496148229
137.328683781 35.4923868330001
137.336473257 35.4882365010001
137.342574852 35.4848640380001
137.354649023 35.47889702
137.360620619 35.4757845240001
137.370098007 35.470079411
137.377367534 35.4658000800001
137.385416028 35.4606128730001
137.392296613 35.4556866070001
137.397098345 35.4516681850001
137.404368862 35.4476478240001
>
# @D(90.0,,)||GFE_41164|"GEM Faulted Earth"||(20.0,,)|Oshima-oki|(0.1,,)|Sinistral|(0.0,,)||||1|Oshima-oki|(9950,7450,)|||||||
130.298662434 33.983472514
130.304075998 33.9813888580001
130.312992303 33.977063527
130.318404884 33.9743409450001
130.325090371 33.9708174800001
130.332619787 33.9655805780001
130.340490704 33.96005088
130.345846595 33.9549741640001
130.352841052 33.9482653260001
130.359142052 33.942168441
130.364073733 33.9373670900001
130.371873163 33.9322438310001
130.37951359 33.927760495
130.388745903 33.9221563180001
>
# @D(90.0,,)||GFE_41172|"GEM Faulted Earth"||(20.0,,)|Muroyama|(0.1,,)|Sinistral|(0.0,,)||||1|Sami||230||||||
137.184980403 35.677588073
137.190637974 35.6758304150001
137.195306608 35.6747306570001
137.199975235 35.673795881
137.205192857 35.67170925
137.21079446 35.6692396720001
137.216286104 35.665949186
137.220623819 35.663425583
137.223369617 35.6624377640001
137.227490282 35.6617759430001
137.229303123 35.661774988
>
# @D(90.0,,)||GFE_41192|"GEM Faulted Earth"||(20.0,,)|Kajiya|(0.3,,)|Sinistral|(0.0,,)||||1|Yanagase||||||||
136.25983135 35.491876699
136.282552804 35.4792956910001
136.294884943 35.473089701
136.302117365 35.471477061
136.311457685 35.467569735
136.334719005 35.457449458
136.364663962 35.4411460520001
136.372408479 35.4356618680001
>
# @D(50.0,,)||GFE_49259|"GEM Faulted Earth"|270||||Sinistral-Reverse|(0.0,,)||||1|"Moonabie Scarp"|(,2588000,)|||||||
137.145587381017 -33.5199418889216
137.163442536775 -33.4906722348967
137.190307427075 -33.4443367483682
137.213236557722 -33.4117462946901
>
# @D(50.0,,)||GFE_49260|"GEM Faulted Earth"|270||||Sinistral-Reverse|(0.0,,)||||1|"Moonabie Scarp"|(,2588000,)|||||||
137.220096923408 -33.4179752571704
137.227258638415 -33.4089288779523
137.232535692809 -33.4006363644184
137.234797287164 -33.3889514589026
137.235928084791 -33.378020419071
137.236681949576 -33.3614353920033
137.236681949576 -33.3486196888603
137.235551151949 -33.3365578514017
137.233289557594 -33.3173342971369
137.232158760866 -33.3052724587789
137.231404895182 -33.2939644861052
137.231027963239 -33.2837873101593
137.230274097555 -33.2721024046434
>
# @D(50.0,,)||GFE_49294|"GEM Faulted Earth"|270||||Sinistral-Reverse|(0.0,,)||||1|"Poynton Scarp"|(,126000,)|||||||
137.322276835673 -33.2852990444102
137.318930120257 -33.2738268618291
137.317495606292 -33.2652226666623
137.314148989802 -33.2551845268014
137.310802671886 -33.250404533089
137.308412405233 -33.2461025164445
137.310323936689 -33.237976193125
137.316059479843 -33.2298497250147
137.315102886289 -33.2198114754365
